hospital_id,hospital_name,hospital_city_direct,cghs_city,state,hosp_type_code,nabh_status,nabl_status,pincode,total_claims,total_claimed_lakh,total_approved_lakh,total_deducted_lakh,deduction_pct
2614,NATIONAL PHARMA HOSPITAL & RESEARCH INSTITUTE,THANJAVUR,Chennai,Tamil Nadu,1,N,N,613004,1195,104.59,98.76,5.83,5.57
488,Mahajan Eye Hospital & Maternity Home,Jalandhar,Jalandhar,Punjab,2,Y,Y,144001,2226,247.13,241.32,5.81,2.35
5444,Samana (Ambala),Patiala,Ambala,Punjab,N,N,N,147101,305,36.13,30.33,5.80,16.07
594,ALAM HOSPITAL AND RESEARCH CENTRE PVT LTD.,Ranchi,Ranchi,Odisha,1,N,N,834001,315,36.21,30.41,5.80,16.02
270,Bhagirathi Accident Hospital,Ahmednagar,Pune,Maharashtra,1,N,N,414001,68,25.62,19.83,5.79,22.60
5301,Sirsa,Sirsa,Hisar,Haryana,M,N,N,NA,2000,67.91,62.14,5.77,8.50
4107,SHIVAM ORTHOCARE,UNA,Yol,Himachal Pradesh,,N,N,174303,1971,231.40,225.64,5.76,2.49
515,SYNERGY EYE CARE,NEW DELHI,Delhi,Delhi,2,Y,N,110049,294,30.44,24.68,5.76,18.94
3412,NANDADEEP EYE HOSPITAL,SANGLI,Pune,Maharashtra,,N,N,,1587,119.09,113.34,5.75,4.83
4233,UJALA CYGNUS JK MEDICITY HOSPITAL,JAMMU,Jammu,Jammu and Kashmir,,N,N,180015,909,73.86,68.12,5.74,7.77
5324,Dharuhera,Dharuhera,Jaipur,Rajasthan,N,N,N,242198,2572,146.66,140.93,5.74,3.91
773,S S DENTAL HOSPITAL - VISAKHAPATNAM,VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh,3,N,N,530002,3109,56.64,50.90,5.74,10.14
192,Dr Lal PathLabs Pvt Ltd - Chandigarh,CHANDIGARH,Chandimandir,Chandigarh,5,N,N,160015,5699,102.05,96.33,5.72,5.60
4058,LAHOLE NETRA HOSPITAL,AKOLA,Nagpur,Maharashtra,2,N,N,444001,337,25.41,19.73,5.68,22.36
5177,Sambalpur (RC Ranchi),Sambalpur,Ranchi,Odisha,N,N,N,768004,15,14.65,8.97,5.67,38.72
2734,NEPALGUNJ MEDICAL COLLEGE,NEPAL,Nepal,NA,1,N,N,999999,223,27.61,21.94,5.66,20.51
3691,NAWANSHAHR CRITICAL & TRAUMA CENTRE PVT. LTD. (HOPE HOSPITAL),NAWANSHAHR,Jalandhar,Punjab,1,N,N,144514,350,77.39,71.75,5.64,7.28
322,Nethra Eye Care Centre,Thrissur,Kochi,Kerala,2,N,N,680121,3626,165.90,160.28,5.63,3.39
3181,MANDAV HOSPITAL(UNIT OF BANGA HOSPITAL PVT LTD),MANDI,Yol,Himachal Pradesh,0,N,N,175001,4932,190.43,184.81,5.62,2.95
690,SHALBY HOSPITALS - AHMEDABAD,AHMEDABAD,Ahmedabad,Gujarat,1,N,N,380015,90,52.55,46.94,5.61,10.67
3776,PANIMALAR MEDICAL COLLEGE HOSPITAL & RESEARCH INST,CHENNAI,Chennai,Tamil Nadu,,N,N,600123,2662,89.04,83.45,5.59,6.28
3449,KATHURIA HOSPITAL,GURUGRAM,Delhi,Delhi,1,N,N,122001,265,104.33,98.75,5.58,5.35
5242,Shahpur (RC Jammu),Shahpur,Jammu,Jammu and Kashmir,N,N,N,176206,147,32.68,27.09,5.58,17.08
632,DR. SHWETA'S DENTAL CLINIC - KALKAJI,NEW DELHI,Delhi,Delhi,3,N,N,110019,1034,28.76,23.18,5.57,19.38
3195,KHURANA EYE CENTRE,ROHTAK,Hisar,Haryana,0,N,N,124001,2117,69.60,64.04,5.56,7.99
1437,FELLOWSHIP MISSION HOSPITAL,PATHANAMTHITTA,Trivandrum,Kerala,1,N,N,689547,272,40.77,35.24,5.53,13.56
353,SARAL NURSING HOME - KANPUR,KANPUR,Lucknow,Uttar Pradesh,1,N,N,208007,212,64.28,58.76,5.52,8.59
3975,RATHI HOSPITAL,NEW DELHI,Delhi,Delhi,1,N,N,110041,544,115.88,110.36,5.52,4.76
3679,MEENAKSHI JAIN HOSPITAL,JIND,Hisar,Haryana,1,N,N,126102,3032,169.93,164.44,5.50,3.23
1046,PANACEA INSTITUTE OF RADIOLOGY AND MEDICAL - DELHI,DELHI,Delhi 2,Delhi,1,Y,N,110016,10274,130.16,124.66,5.50,4.23
5269,Mokokchung Type-D (Non Mil Stn),Mokokchung,Guwahati,Bihar,N,N,N,798601,15,17.25,11.75,5.49,31.86
1249,ASG HOSPITAL PVT LTD - JODHPUR,JODHPUR,Ahmedabad,Gujarat,1,N,N,342001,6315,480.73,475.26,5.47,1.14
1253,SHRI TARA CHAND MIDDHA MEMORIAL DENTAL HOSPITAL,JIND,Hisar,Haryana,3,N,N,126102,5892,124.99,119.53,5.46,4.37
5245,Dehragopipur (RC Jammu),Dehra,Jammu,Jammu and Kashmir,N,N,N,,589,36.73,31.27,5.46,14.88
5454,Angul (RC Ranchi),Angul,Ranchi,Odisha,N,N,N,759122,363,14.10,8.63,5.46,38.75
140,Anushka Scan Centre - A Division of Shruti Medical Institute,Pune ,Pune,Maharashtra,1,N,N,411011,3099,100.80,95.38,5.42,5.38
1902,SHREE SAIBABA HEART INSTITUTE & RESEARCH CENTRE,NASHIK,Pune,Maharashtra,1,N,N,422002,1143,117.50,112.09,5.42,4.61
4132,HARISH HOSPITAL,ALWAR,Jaipur,Rajasthan,,N,N,301001,1173,124.01,118.59,5.42,4.37
2998,DR LAL PATHLABS LTD,PATIALA,Ambala,Punjab,5,N,N,147001,7846,95.39,89.99,5.40,5.66
3381,NEURO SPINE AND SUPER SPECIALITY HOSPITAL,SIKAR,Jaipur,Rajasthan,,N,N,332001,1999,137.64,132.28,5.36,3.90
2521,NIRMAL HOSPITAL,JHANSI,Jabalpur,Madhya Pradesh,1,N,N,284128,1022,120.10,114.74,5.36,4.47
2671,VERMA DENTAL AND EYE HOSPITAL,GURUGRAM,Delhi,Delhi,1,N,N,122503,1888,80.34,74.98,5.36,6.67
164,ARUNODAYA DESERET EYE HOSPITAL - GURGAON,GURUGRAM,Delhi,Delhi,2,N,N,122003,1183,79.65,74.29,5.36,6.73
3619,CARE MAX SUPERSPECIALITY HOSPITAL,JALANDHAR,Jalandhar,Punjab,,N,N,144001,184,80.29,74.94,5.35,6.66
3897,SP FORT HOSPITAL,THIRUVANANTHAPURAM,Trivandrum,Kerala,,N,N,695023,1913,60.72,55.38,5.34,8.80
550,ARAVIND EYE HOSPITAL - PONDICHERRY,Pondicherry,Chennai,Tamil Nadu,2,N,N,605007,4582,237.06,231.72,5.34,2.25
5144,Ajnala,Punjab  ,Jalandhar,Punjab,N,N,N,NA  ,432,23.91,18.58,5.33,22.28
2841,KK HEALTH CARE CENTRE,GURUGRAM,Delhi,Delhi,1,N,N,122001,618,117.28,111.95,5.33,4.55
3457,DAUKIYA HOSPITAL AND MEDICAL RESEARCH CENTER,JODHPUR,Ahmedabad,Gujarat,,N,N,342003,798,95.11,89.79,5.32,5.59
4038,KIMS AMALAPURAM,AMALAPURAM,Visakhapatnam,Andhra Pradesh,,N,N,533201,166,19.74,14.42,5.32,26.95
15,MAHAJAN NUCLEAR MEDICINE AND BONE DENSITOMETRY CENTRE- RAJINDER NAGAR,NEW DELHI,Delhi,Delhi,1,N,N,110060,1938,341.11,335.80,5.31,1.56
1618,ANURADHA SUPERSPECIALITY EYE HOSPITAL,SANGLI,Pune,Maharashtra,2,Y,Y,416415,2722,140.41,135.11,5.31,3.78
3532,DR ANILKUMAR EYE HOSPITAL PRIVATE LIMITED,SIVAKASI,Coimbatore,Tamil Nadu,,N,N,626189,590,39.56,34.27,5.30,13.39
3898,SHRI HARIRAM HOSPITAL AND RESEARCH CENTRE,NAGAUR,Hisar,Haryana,,N,N,341001,1134,39.34,34.06,5.29,13.43
2895,AHMEDABAD BARIATRICS AND COSMETICS PVT LTD,AHMEDABAD,Ahmedabad,Gujarat,1,N,N,380015,189,27.24,21.95,5.28,19.39
4189,SMITA MEMORIA HOSPITAL AND RESEARCH CENTRE,THODUPUZHA,Kochi,Kerala,,N,N,685608,2896,122.13,116.86,5.27,4.31
96,Chaithanya Eye Hospital & Research Institute,THIRUVANANTHAPURAM,Trivandrum,Kerala,2,Y,Y,695004,36152,1237.41,1232.14,5.27,0.43
1282,SATYAM HOSPITAL AND RESEARCH CENTRE,JODHPUR,Ahmedabad,Gujarat,1,N,N,342001,1341,161.96,156.69,5.27,3.26
2791,DR AGARWAL EYE HOSPITAL,AHMEDABAD,Ahmedabad,Gujarat,2,N,N,380015,456,50.63,45.38,5.25,10.37
2829,MAXWELL HOSPITAL (RUN BY NATIONAL HEALTH INSTITUTE,JAIPUR,Jaipur,Rajasthan,1,N,N,302001,89,26.08,20.84,5.24,20.10
3250,MALLIGE HOSPITAL (A UNIT OF MALLIGE MEDICAL CENTRE,BANGALORE,Bangalore,Karnataka,0,N,N,560001,173,37.76,32.52,5.24,13.88
560,JEEVA HOSPITAL,Krishnagiri,Chennai,Tamil Nadu,1,N,N,635001,1979,91.13,85.89,5.24,5.75
1613,ASG HOSPITAL PVT LTD - PATNA,PATNA,Patna,Odisha,1,N,N,800020,8279,895.11,889.89,5.22,0.58
3180,PARVATI HOSPITAL,HAMIRPUR,Yol,Himachal Pradesh,0,N,N,177025,11013,441.27,436.05,5.22,1.18
1347,HOPE SPECIALITY HOSPITAL,MEERUT,Bareilly,Uttar Pradesh,1,N,N,250001,380,81.79,76.58,5.20,6.36
3130,KALINGA EYE HOSPITAL,DHENKANAL,Bhubaneswar,Rajasthan,0,N,N,759001,1211,46.69,41.50,5.19,11.12
2743,VINAYAKA HOSPITAL,JODHPUR,Ahmedabad,Gujarat,1,N,N,342001,216,28.39,23.21,5.18,18.25
4037,GUNJKAR MULTISPECIALITY HOSPITAL,PUNE,Pune,Maharashtra,,N,N,411019,29,24.12,18.94,5.18,21.47
1026,DR. SHWETA'S DENTAL CLINIC - New Delhi,NEW DELHI,Delhi 2,Delhi,3,N,N,110019,1043,23.81,18.63,5.18,21.74
1694,DR LAL PATH LABS LTD - JAMMU,JAMMU,Jammu,Jammu and Kashmir,5,N,N,180001,4596,72.53,67.37,5.16,7.11
4320,IRIS HOSPITAL,BAGHAJATIN,Kolkata,West Bengal,H,N,N,700047,27,54.67,49.51,5.15,9.43
599,LUTHRA HOSPITALS PVT LTD,Dehradun,Dehradun,Uttarakhand,1,N,N,248001,5953,379.79,374.66,5.14,1.35
1264,KASHI NETRALAYA,VARANASI,Allahabad,Uttar Pradesh,2,N,N,221002,4944,307.07,301.95,5.12,1.67
5397,Aligarh (RC Bareilly),Aligarh,Bareilly,Uttar Pradesh,N,N,N,,60,17.89,12.82,5.08,28.36
208,Galaxy Hospitals,TIRUNELVELI,Trivandrum,Kerala,1,N,N,627003,904,79.52,74.44,5.08,6.39
1061,APEX HEART INSTITUTE - A UNIT OF TCVS PVT LTD,AHMEDABAD,Ahmedabad,Gujarat,1,N,N,380054,1176,257.83,252.77,5.06,1.96
1638,NEW DELHI CENTRE FOR SIGHT LTD - SAFDARJUNG ENCLAVE,NEW DELHI,Delhi 2,Delhi,1,Y,N,110029,8290,414.95,409.91,5.04,1.21
2427,AMBAY EYE CARE CENTRE,LUDHIANA,Chandimandir,Chandigarh,2,N,N,141003,901,87.98,82.97,5.01,5.69
3240,TIBRA EYE HOSPITAL AND RETINA CENTRE - JHUNJHUNU,JHUNJHUNU,Jaipur,Rajasthan,0,N,N,333001,7359,410.43,405.42,5.01,1.22
3480,TS MISRA MEDICAL COLLEGE & HOSPITAL (A UNIT & FUTU,LUCKNOW,Lucknow,Uttar Pradesh,,N,N,226008,93,45.94,40.93,5.01,10.91
79,Superb MRI & CT Scan Centre,CHANDIGARH,Chandimandir,Chandigarh,5,N,N,160009,4735,615.02,610.02,5.00,0.81
5457,Jagdalpur (RC Vizag),Jagdalpur,Visakhapatnam,Andhra Pradesh,N,N,N,,218,13.83,8.84,4.99,36.11
3886,SALGAOCAR MEDICAL RESEARCH CENTRE,VASCO DA GAMA,Mumbai,Maharashtra,,N,N,403711,1365,38.79,33.81,4.99,12.85
3752,HOMI BHABHA CANCER HOSPITAL & RESEARCH CENTRE - MULLANPUR (UNIT OF TATA MEMORIAL HOSPITAL),MOHALI,Chandimandir,Chandigarh,G,N,N,140901,2239,1704.40,1699.45,4.95,0.29
2817,BAGARIA UROLOGY AND GYNAE HOSPITAL,SIKAR,Jaipur,Rajasthan,1,N,N,332001,527,33.66,28.73,4.94,14.67
1343,AGRAWAL EYE HOSPITAL,MEERUT,Bareilly,Uttar Pradesh,2,N,N,250001,240,27.96,23.02,4.94,17.67
1868,VIMHANS,NEW DELHI,Delhi,Delhi,1,N,N,110065,499,69.51,64.57,4.94,7.11
2797,MISHRI DEVI EYE HOSPITAL,BEHROR,Jaipur,Rajasthan,2,N,N,301701,4165,580.00,575.10,4.90,0.84
2833,CITY IMAGING AND CLINICAL LABS LLP,NEW DELHI,Delhi,Delhi,3,N,N,110018,7015,161.10,156.19,4.90,3.04
3623,YATHARTH SUPER SPECIALITY HOSPITAL (A UNIT OF AKS MEDICAL AND RESEARCH CENTRE PVT LTD),GREATER NOIDA,Delhi,Delhi,1,N,N,201306,280,86.70,81.80,4.90,5.65
1803,JYOTI DENTAL CARE CENTRE - GHAZIABAD,GHAZIABAD,Delhi 2,Delhi,3,N,N,201005,7975,169.61,164.72,4.89,2.88
3396,SHREE DENTAL CARE LASER AND IMPLANT CENTRE,CHIRAWA,Jaipur,Rajasthan,,N,N,333026,3327,70.81,65.92,4.88,6.90
961,MAHAJAN IMAGING CENTRE - HAUZ KHAS,NEW DELHI,Delhi 2,Delhi,1,N,N,110016,3354,77.46,72.58,4.88,6.30
61,GANESH DIAGNOSTICS & IMAGING CENTRE PVT LTD - ROHINI,NEW DELHI,Delhi,Delhi,3,Y,Y,110085,5376,142.61,137.74,4.86,3.41
604,DR. K D'S EYE HOSPITAL - PATHANKOT,Pathankot,Jammu,Jammu and Kashmir,2,N,N,145001,2769,433.27,428.42,4.85,1.12
4441,MUKTSAR MEDICITY HOSPITAL,MUKTSAR,Hisar,Haryana,,N,N,152026,366,57.47,52.63,4.85,8.44
4167,KARNA MULTI SPECIALITY HOSPITAL AND RESEARCH CENTRE,HASSAN,Bangalore,Karnataka,,N,N,573201,1093,61.10,56.28,4.82,7.89
709,EYE MICROSURGERY & LASER CENTRE,THIRUVALLA,Trivandrum,Kerala,2,N,N,689101,30020,1347.02,1342.20,4.82,0.36
2964,SALUJA DENTO MAX FAC CENTRE / SALUJA DENTAL CLINIC,KANPUR,Lucknow,Uttar Pradesh,3,N,N,208012,944,23.43,18.61,4.82,20.57
3039,NARAYANA NETHRALAYA - Bannerghatta Road,BANGALORE,Bangalore,Karnataka,2,N,N,560076,584,51.11,46.30,4.82,9.43
3071,MAHARAJA AGRASEN HOSPITAL - DWARKA,DELHI,Delhi 2,Delhi,1,N,N,110075,67,38.53,33.71,4.82,12.50
2607,SHIFA HOSPITAL,DINDIGUL,Coimbatore,Tamil Nadu,1,N,N,624004,761,35.72,30.94,4.78,13.38
2924,DR SANDEEP MITHAL ADVANCED PHACO-REFRACTIVE &,MEERUT,Bareilly,Uttar Pradesh,2,N,N,250001,1138,55.74,50.97,4.77,8.55
1493,DR. AGARWALS HEALTH CARE LTD - TIRUNELVELI,TIRUNELVELI,Trivandrum,Kerala,1,N,N,627003,3780,151.52,146.75,4.77,3.15
2892,SREE MOOKAMBIKA INSTITUTE OF MEDICAL SCIENCES,KULASEKHARAM,Trivandrum,Kerala,1,N,N,629161,1335,89.85,85.09,4.76,5.30
361,AHALIA FOUNDATION EYE HOSPITAL PALAKKAD,PALAKKAD,Kochi,Kerala,2,N,N,678557,16737,733.59,728.84,4.75,0.65
3698,BHARAJ LIFECARE HOSPITAL AND TRAUMA CENTRE,HOSHIARPUR,Jalandhar,Punjab,1,N,N,146001,744,134.84,130.09,4.75,3.52
3257,KALYANI HOSPITAL,PATHANKOT,Jammu,Jammu and Kashmir,0,N,N,145001,369,76.36,71.61,4.74,6.21
1691,SRL LIMTED - BANNERGHATTA ROAD,BANGALORE,Bangalore,Karnataka,1,Y,N,560076,114,7.49,2.75,4.74,63.24
5239,Kullu (RC Jammu),Kullu,Jammu,Jammu and Kashmir,N,N,N,175101,54,14.62,9.90,4.73,32.32
1096,GROVER EYE LASER & ENT HOSPITAL,CHANDIGARH,Chandimandir,Chandigarh,2,N,N,160022,2911,106.61,101.93,4.68,4.39
1289,BARODA HEART INSTITUTE & RESEARCH CENTRE,VADODARA,Ahmedabad,Gujarat,1,N,N,390007,755,139.04,134.36,4.68,3.37
1696,SARVODAYA HOSPITAL & RESEARCH CENTRE - FARIDABAD,FARIDABAD,Bareilly,Uttar Pradesh,1,Y,N,121001,30,23.26,18.58,4.68,20.14
1473,OMEGA HOSPITALS P LTD - MANGALORE,MANGALORE,Bangalore,Karnataka,1,N,N,575002,116,23.17,18.52,4.65,20.07
2990,MITHRAJ MULTI SUPERSPECIALITY HOSPITAL,ALIGARH,Bareilly,Uttar Pradesh,1,N,N,202001,130,29.82,25.16,4.65,15.60
949,KALIA EYE & MATERNITY HOSPITAL,FEROZEPUR,Jalandhar,Punjab,2,N,N,152002,526,39.52,34.90,4.62,11.69
366,THE GASTRO-LIVER HOSPITAL - KANPUR,KANPUR,Lucknow,Uttar Pradesh,1,N,N,208002,161,44.48,39.88,4.60,10.35
391,Kota Eye Hospital & Research Foundation- Kota,Kota,Jaipur,Rajasthan,2,N,N,324009,1238,53.66,49.07,4.60,8.56
3832,C.D. GLOBAL HOSPITAL (A UNIT OF SMT. CHANDRO DEVI AND CHITRARTH FOUNDATION TRUST),DELHI,Delhi 2,Delhi,,N,N,110041,22,36.17,31.59,4.58,12.67
3867,SREE SUBRAMANIA AYURVEDIC NURSING HOME,KOZHIKODE,Kochi,Kerala,7,N,N,673010,170,118.42,113.85,4.57,3.86
944,FORTIS HOSPITALS LIMITED - FARIDABAD,FARIDABAD,Delhi 2,Delhi,1,N,N,121001,364,32.26,27.73,4.53,14.04
1405,KORAMBAYIL HOSPITAL DIAGNOSTIC CENTRE P LTD,MANJERI,Kochi,Kerala,5,N,N,676122,2425,212.42,207.91,4.51,2.12
241,Chirayu Health & Medicare Pvt Ltd - Bhopal,Bhopal,Jabalpur,Madhya Pradesh,1,N,N,462001,250,47.75,43.25,4.50,9.42
2363,DR DANG'S NURSING HOME & HOSPITAL - JALANDHAR ,JALANDHAR,Jalandhar,Punjab,1,N,N,144003,108,68.31,63.82,4.49,6.58
869,BOMBAY HOSPITAL AND RESEARCH CENTRE - JABALPUR,JABALPUR,Jabalpur,Madhya Pradesh,1,N,N,482002,156,39.74,35.27,4.47,11.26
2234,SUN EYE HOSPITAL & LASER CENTRE PVT. LTD,LUCKNOW,Lucknow,Uttar Pradesh,2,N,N,226005,1122,144.38,139.92,4.46,3.09
3602,MPCT HOSPITAL,NAVI MUMBAI,Mumbai,Maharashtra,,N,N,400605,367,37.50,33.05,4.45,11.87
2593,GUPTA DENTAL CARE & IMPLANT CLINIC,ZIRA,Jalandhar,Punjab,3,N,N,142047,445,26.33,21.90,4.44,16.85
4185,SRI KAUVERY MEDICAL CARE INDIA LIMITED,TIRUNELVELI,Trivandrum,Kerala,,N,N,627003,1011,46.16,41.73,4.44,9.61
2339,VIJAYA SUPER SPECIALITY DENTAL CLINIC,PRODDATUR,Secunderabad,Andhra Pradesh,3,N,N,516360,593,29.28,24.87,4.41,15.05
370,TAGORE HOSPITAL & RESEARCH INSTITUTE - JAIPUR,JAIPUR,Jaipur,Rajasthan,1,N,N,302020,369,38.04,33.63,4.41,11.60
327,Dhami Eye Care Hospital,Ludhiana,Chandimandir,Chandigarh,2,N,N,141001,11893,619.88,615.48,4.40,0.71
2685,M J HOSPITALS PVT LTD,BHARATPUR,Jaipur,Rajasthan,1,N,N,321001,363,35.61,31.22,4.39,12.34
834,JINDAL HEART INSTITUTE AND INFERTILITY CENTRE,BATHINDA,Hisar,Haryana,1,N,N,151001,746,138.72,134.34,4.38,3.16
2755,TAKKAR DENTAL CLINIC,PANCHKULA,Chandimandir,Chandigarh,3,N,N,134113,1817,37.11,32.77,4.34,11.70
4110,MAMTA DENTAL CARE ORTHODONTIC IMPLANT CENTRE,MAHENDRAGARH,Jaipur,Rajasthan,,N,N,123029,2821,104.42,100.09,4.33,4.14
1469,MODERN DIAGNOSTIC & RESEARCH CENTRE P LTD - SEC-44,GURUGRAM,Delhi,Delhi,3,Y,N,122002,4864,107.95,103.63,4.32,4.00
3533,CISRO HOSPITAL (UNIT OF KUMAR & SARRAF HEALTHCARE,PATNA,Patna,Odisha,,N,N,801503,1154,102.52,98.21,4.31,4.20
3564,RUBY HALL CLINIC SERVICES PVT. LTD.,SATARA,Pune,Maharashtra,,N,N,415001,700,20.01,15.70,4.31,21.53
3043,SOLIS EYE CARE HOSPITALS PVT LTD,HYDERABAD,Secunderabad,Andhra Pradesh,2,N,N,500062,537,45.26,40.96,4.30,9.51
2117,GURU NANAK MEHAR HANS EYE HOSPITAL & LASER CENTRE,PATIALA,Ambala,Punjab,2,N,N,147003,1672,103.33,99.03,4.30,4.16
2868,LIFE LINE HOSPITAL - MEERUT,MEERUT,Bareilly,Uttar Pradesh,1,N,N,250001,521,153.65,149.37,4.28,2.79
4026,GHSPL BEGUSARAI HEALTHCARE LLP,BEGUSARAI,Patna,Odisha,,N,N,851134,1570,82.08,77.81,4.27,5.21
3421,DR.AGARWALS HEALTHCARE LTD,PUNE,Pune,Maharashtra,,N,N,411007,409,44.75,40.49,4.26,9.52
3903,SAI SUKHDA HOSPITAL,BAREILLY,Bareilly,Uttar Pradesh,,N,N,243001,277,47.29,43.04,4.25,8.99
4158,KATKAR MULTISPECIALITY HOSPITAL & TRAUMA CARE,BULDHANA,Pune,Maharashtra,,N,N,443001,295,47.50,43.25,4.25,8.95
2327,"SHRI GANAPATI NETRALAYA ,JALNA",JALNA,Pune,Maharashtra,2,N,N,431203,2449,202.62,198.37,4.25,2.10
1730,VAISHALI DENTAL CARE - JABALPUR,JABALPUR,Jabalpur,Madhya Pradesh,3,N,Y,482001,236,17.60,13.37,4.23,24.06
2362,HARPREET EYE AND DENTAL CARE CENTRE  - JALANDHAR,JALANDHAR,Jalandhar,Punjab,1,N,N,144001,307,41.56,37.34,4.22,10.16
1309,NEW DELHI CENTRE FOR SIGHT LTD- AGRA,AGRA,Bareilly,Uttar Pradesh,1,N,N,282002,8609,527.61,523.40,4.21,0.80
4352,PRAKHAR HOSPITAL,JHUNJHUNU,Jaipur,Rajasthan,,N,N,333026,62,16.75,12.54,4.21,25.15
5289,Kohima,Kohima,Guwahati,Bihar,N,N,N,901264,73,22.91,18.70,4.21,18.37
1339,DR PANKAJ SCANNING & PATHOLOGY RESEARCH CENTRE P L,AGRA,Bareilly,Uttar Pradesh,1,N,N,282001,5663,91.06,86.86,4.20,4.62
2176,SMT. SATYA DEVI MEMORIAL GUPTA HOSPITAL,BUDHLADA,Hisar,Haryana,1,N,N,151502,891,101.36,97.18,4.18,4.12
2401,TOTAL DIAGNOSTICS CARE,NEW DELHI,Delhi,Delhi,3,N,Y,110015,1302,43.76,39.58,4.18,9.56
882,"KLE VK INSTITUTE OF DENTAL SCIENCES, BELGAUM",BELAGAVI,Bangalore,Karnataka,3,N,N,590010,3618,64.46,60.28,4.18,6.49
25,Pannu Eye Hospital,ROPAR,Chandimandir,Chandigarh,2,N,N,140001,5277,348.80,344.62,4.17,1.20
2800,SAPPHIRE DENTAL CARE,GURUGRAM,Delhi,Delhi,3,N,N,122001,1972,45.66,41.50,4.16,9.11
2140,SHIVALIK MEDICAL CENTRE PVT LTD - NOIDA,NOIDA,Delhi,Delhi,1,N,N,201301,69,62.81,58.67,4.14,6.59
3010,NARAYAN MEDICAL COLLEGE & HOSPITAL,DEHRI-ON-SONE,Patna,Odisha,1,N,N,821305,156,26.27,22.12,4.14,15.78
3035,DR AGARWALS EYE HOSPITAL(REP BY DR AGARWALS HEALTH,TIRUPATHI,Secunderabad,Andhra Pradesh,2,N,N,517501,1545,137.17,133.04,4.13,3.01
2375,BRAR EYE CENTRE -  LUDHIANA,LUDHIANA,Chandimandir,Chandigarh,2,N,N,141001,687,77.21,73.08,4.13,5.35
898,USHA BANSAL NURSING HOME PVT LTD,SRI MUKTSAR SAHIB,Jalandhar,Punjab,1,N,N,152026,839,90.30,86.17,4.13,4.57
223,Sushil Eye Hospital & Brahma Laser Centre,Nashik,Pune,Maharashtra,2,N,N,422005,269,41.24,37.13,4.11,9.97
2913,ARORA EYE & LASIK LASER CENTRE,KARNAL,Ambala,Punjab,2,N,N,132001,2838,135.42,131.32,4.11,3.03
2958,AK EYE HOSPITAL PVT LTD,BAREILLY,Bareilly,Uttar Pradesh,2,N,N,243122,2333,189.30,185.21,4.10,2.16
3044,PARVATI HOSPITAL,HAMIRPUR,Jalandhar,Punjab,1,N,N,177025,1692,70.29,66.19,4.10,5.83
5437,Ghumarwin (RC Jalandhar),Ghumarwin,Jalandhar,Punjab,N,N,N,174021,515,39.51,35.43,4.08,10.33
5473,Kotputli,Kotputli ,Jaipur,Rajasthan,N,N,N,,347,29.81,25.73,4.08,13.68
653,SURAJ EYE INSTITUTE,Nagpur,Nagpur,Maharashtra,2,N,N,440001,869,25.21,21.13,4.08,16.20
1630,NEW DELHI CENTRE FOR SIGHT - DWARKA,NEW DELHI,Delhi,Delhi,1,N,N,110075,10790,673.72,669.63,4.08,0.61
2773,LJ EYE INSTITUTE,AMBALA,Ambala,Punjab,2,N,N,134003,2875,143.76,139.70,4.05,2.82
1081,ANJANI EYE HOSPITAL,NAGPUR,Nagpur,Maharashtra,2,N,N,440010,1899,55.48,51.45,4.03,7.27
3379,GOPI KRISHNA HOSPITAL,MATHURA,Jaipur,Rajasthan,,N,N,281001,5063,94.36,90.33,4.03,4.27
3478,SUPREME HOSPITAL PRIVATE LIMITED -FARIDABAD,FARIDABAD,Delhi 2,Delhi,,N,N,121009,78,29.42,25.40,4.03,13.69
2095,AMALA MULTISPECIALITY HOSPITAL,KANNUR,Kochi,Kerala,1,N,N,670703,3320,136.59,132.56,4.02,2.94
2224,DRR EYE CARE & OCULOPLASTY HOSPITAL,CHENNAI,Chennai,Tamil Nadu,2,N,N,600056,1103,64.01,60.00,4.02,6.27
3233,TATA MEMORIAL CENTRE (SANGRUR),SANGRUR,Ambala,Punjab,G,N,N,148001,2108,722.93,718.92,4.01,0.55
3629,AASTHA HOSPITAL - NEW DELHI,NEW DELHI,Delhi,Delhi,1,N,N,110018,185,151.54,147.54,4.01,2.64
5498,Hathras (RC Jaipur),Hathras,Jaipur,Rajasthan,N,N,N,,226,12.11,8.10,4.01,33.08
3087,DR AGARWALS EYE HOSPITAL,OPPOSITE MADHUPATNA PS,Bhubaneswar,Rajasthan,2,N,N,753010,1739,170.53,166.56,3.97,2.33
2893,DR. AGARWALS HEALTHCARE LTD - TRIVANDRUM,THIRUVANANTHAPURAM,Trivandrum,Kerala,1,N,N,695010,3418,95.87,91.89,3.97,4.15
1062,PURI DENTAL CLINIC & IMPLANT CENTRE - BATHINDA,BATHINDA,Hisar,Haryana,3,N,N,151001,865,108.44,104.46,3.97,3.67
3556,ASG HOSPITAL PVT. LTD.,AURANGABAD,Pune,Maharashtra,,N,N,431001,3324,162.67,158.71,3.96,2.43
3825,JYOTI PARKASH EYE CARE CENTRE - GURDASPUR,GURDASPUR,Jalandhar,Punjab,,N,N,143521,761,110.49,106.53,3.95,3.58
1036,DR. SHROFF'S CHARITY EYE HOSPITAL - Daryaganj,NEW DELHI,Delhi 2,Delhi,2,Y,Y,110002,222,34.20,30.25,3.95,11.54
